stage,sample,dpt_pseudotime
24,2w4w_SITTC4_146819.61f,0.015271206
24,2w4w_SITTC4_146819.61f,0.006405381
24,2w4w_SITTC4_146819.61f,0.0147106275
24,2w4w_SITTC4_146819.61f,0.014409589
24,2w4w_SITTC4_146819.61f,0.012551963
24,2w4w_SITTC4_146819.61f,0.010817196
24,2w4w_SITTC4_146819.61f,0.00921434
24,2w4w_SITTC4_146819.61f,0.011032103
24,2w4w_SITTC4_146819.61f,0.003152725
24,2w4w_SITTC4_146819.61f,0.0055739474
24,2w4w_SITTC4_146819.61f,0.0043571955
24,2w4w_SITTC4_146819.61f,0.0025964607
24,2w4w_SITTC4_146819.61f,0.013216692
24,2w4w_SITTC4_146819.61f,0.01826076
24,2w4w_SITTC4_146819.61f,0.0153112775
24,2w4w_SITTC4_146819.61f,0.0077296444
24,2w4w_SITTC4_146819.61f,0.016585197
24,2w4w_SITTC4_146819.61f,0.013455418
24,2w4w_SITTC4_146819.61f,0.0038989487
24,2w4w_SITTC4_146819.61b,0.003974904
24,2w4w_SITTC4_146819.61b,0.017079819
24,2w4w_SITTC4_146819.61b,0.028842526
24,2w4w_SITTC4_146819.61b,0.020356206
24,2w4w_SITTC4_146819.61b,0.0018949354
24,2w4w_SITTC4_146819.61b,0.011273963
24,2w4w_SITTC4_146819.61b,0.015298043
24,2w4w_SITTC4_146819.61b,0.016215378
24,2w4w_SITTD4_146819.61h,0.013375433
24,2w4w_SITTD4_146819.61h,0.008862605
24,2w4w_SITTD4_146819.61h,0.0070256903
24,2w4w_SITTD4_146819.61h,0.012249374
24,2w4w_SITTD4_146819.61h,0.0037137612
24,2w4w_SITTD4_146819.61h,0.0040264856
24,2w4w_SITTD4_146819.61h,0.00836904
24,2w4w_SITTD4_146819.61h,0.008703446
24,2w4w_SITTD4_146819.61h,0.016077628
24,2w4w_SITTD4_146819.61h,0.0057576015
24,2w4w_SITTD4_146819.61h,0.0017344921
24,2w4w_SITTD4_146819.61h,0.0018415164
24,2w4w_SITTD4_146819.61h,0.007705236
24,2w4w_SITTD4_146819.61h,0.009171431
24,2w4w_SITTD4_146819.61h,0.014349205
24,2w4w_SITTD4_146819.61h,0.0028359042
24,2w4w_SITTD4_146819.61h,0.0047062906
24,2w4w_SITTD4_146819.61h,0.017762924
24,2w4w_SITTD4_146819.61h,0.008729334
24,2w4w_SITTD4_146819.61h,0.0123710865
24,2w4w_SITTD4_146819.61h,0.0019710786
24,2w4w_SITTD4_146819.61h,0.015264077
24,2w4w_SITTD4_146819.61h,0.008173423
24,2w4w_SITTD4_146819.61c,0.0068139015
24,2w4w_SITTD4_146819.61c,0.01940233
24,2w4w_SITTD4_146819.61c,0.029346962
24,2w4w_SITTD4_146819.61c,0.016543807
24,2w4w_SITTD4_146819.61c,0.0048818705
24,2w4w_SITTD4_146819.61c,0.0040296647
24,2w4w_SITTD4_146819.61c,0.0054132557
24,2w4w_SITTD4_146819.61c,0.011369821
24,2w4w_SITTD4_146819.61c,0.015686622
24,2w4w_SITTD4_146819.61c,0.020321736
24,2w4w_SITTD4_146819.61c,0.0051528187
24,2w4w_SITTD4_146819.61c,0.003546164
24,2w4w_SITTD4_146819.61c,0.022440542
24,2w4w_SITTD4_146819.61c,0.011030738
